1,cyclonegenesis date,2013-02-24T03:00:00+09:00
2,lifetime (hour),72
3,max. developing rate,1.20,40.0,157.5
4,minimum SLP,972.3,48.8,176.2
100,No. of timestep (or No. of lines),13
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2013-02-24,03:00:00,41.2,140.0,1008.0,-999
110,2,2013-02-24,09:00:00,40.0,143.8,1004.1,0.76
110,3,2013-02-24,15:00:00,40.0,147.5,999.7,0.65
110,4,2013-02-24,21:00:00,40.0,150.0,997.0,0.6
110,5,2013-02-25,03:00:00,40.0,153.8,993.2,0.76
110,6,2013-02-25,09:00:00,40.0,157.5,988.7,1.2
110,7,2013-02-25,15:00:00,41.2,161.2,980.1,0.94
110,8,2013-02-25,21:00:00,42.5,165.0,978.2,0.25
110,9,2013-02-26,03:00:00,45.0,168.8,977.2,0.18
110,10,2013-02-26,09:00:00,46.2,171.2,976.1,0.26
110,11,2013-02-26,15:00:00,47.5,173.8,974.0,0.3
110,12,2013-02-26,21:00:00,48.8,176.2,972.3,0.04
110,13,2013-02-27,03:00:00,48.8,178.8,973.5,-999
