1,cyclonegenesis date,2015-11-20T21:00:00+09:00
2,lifetime (hour),72
3,max. developing rate,1.13,46.2,157.5
4,minimum SLP,969.0,56.2,177.5
100,No. of timestep (or No. of lines),13
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2015-11-20,21:00:00,41.2,137.5,1018.1,-999
110,2,2015-11-21,03:00:00,42.5,142.5,1016.7,0.28
110,3,2015-11-21,09:00:00,45.0,150.0,1014.9,0.58
110,4,2015-11-21,15:00:00,46.2,152.5,1009.8,0.83
110,5,2015-11-21,21:00:00,46.2,157.5,1004.7,1.13
110,6,2015-11-22,03:00:00,48.8,161.2,996.0,0.99
110,7,2015-11-22,09:00:00,48.8,163.8,992.0,0.99
110,8,2015-11-22,15:00:00,50.0,166.2,983.3,1.13
110,9,2015-11-22,21:00:00,51.2,168.8,977.3,0.82
110,10,2015-11-23,03:00:00,52.5,171.2,972.5,0.57
110,11,2015-11-23,09:00:00,53.8,175.0,969.6,0.26
110,12,2015-11-23,15:00:00,56.2,177.5,969.0,0.01
110,13,2015-11-23,21:00:00,57.5,180.0,969.4,-999
