1,cyclonegenesis date,2020-11-22T09:00:00+09:00
2,lifetime (hour),54
3,max. developing rate,1.02,53.8,148.8
4,minimum SLP,967.3,56.2,168.8
100,No. of timestep (or No. of lines),10
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2020-11-22,09:00:00,53.8,145.0,999.4,-999
110,2,2020-11-22,15:00:00,53.8,148.8,991.7,1.02
110,3,2020-11-22,21:00:00,53.8,151.2,985.5,0.64
110,4,2020-11-23,03:00:00,53.8,152.5,982.9,0.51
110,5,2020-11-23,09:00:00,55.0,161.2,978.5,0.76
110,6,2020-11-23,15:00:00,56.2,165.0,972.4,0.64
110,7,2020-11-23,21:00:00,56.2,166.2,969.5,0.36
110,8,2020-11-24,03:00:00,56.2,168.8,967.3,0.09
110,9,2020-11-24,09:00:00,57.5,172.5,968.3,-0.06
110,10,2020-11-24,15:00:00,57.5,176.2,968.1,-999
