1,cyclonegenesis date,2016-02-20T03:00:00+09:00
2,lifetime (hour),72
3,max. developing rate,1.23,40.0,143.8
4,minimum SLP,966.7,47.5,166.2
100,No. of timestep (or No. of lines),13
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2016-02-20,03:00:00,27.5,127.5,1015.0,-999
110,2,2016-02-20,09:00:00,30.0,130.0,1011.8,0.9
110,3,2016-02-20,15:00:00,32.5,133.8,1007.4,0.66
110,4,2016-02-20,21:00:00,35.0,138.8,1005.8,1
110,5,2016-02-21,03:00:00,40.0,143.8,997.7,1.23
110,6,2016-02-21,09:00:00,42.5,148.8,992.4,0.94
110,7,2016-02-21,15:00:00,45.0,151.2,986.9,0.88
110,8,2016-02-21,21:00:00,46.2,155.0,981.8,0.9
110,9,2016-02-22,03:00:00,47.5,158.8,975.9,0.86
110,10,2016-02-22,09:00:00,47.5,162.5,971.0,0.74
110,11,2016-02-22,15:00:00,47.5,166.2,966.7,0.19
110,12,2016-02-22,21:00:00,47.5,170.0,968.6,-0.35
110,13,2016-02-23,03:00:00,47.5,175.0,971.1,-999
