1,cyclonegenesis date,2020-02-02T21:00:00+09:00
2,lifetime (hour),78
3,max. developing rate,1.23,45.0,156.2
4,minimum SLP,977.7,48.8,171.2
100,No. of timestep (or No. of lines),14
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2020-02-02,21:00:00,38.8,131.2,1020.5,-999
110,2,2020-02-03,03:00:00,38.8,133.8,1016.2,0.8
110,3,2020-02-03,09:00:00,40.0,137.5,1012.0,0.89
110,4,2020-02-03,15:00:00,41.2,141.2,1006.5,0.62
110,5,2020-02-03,21:00:00,42.5,146.2,1005.1,0.6
110,6,2020-02-04,03:00:00,43.8,148.8,999.6,0.88
110,7,2020-02-04,09:00:00,45.0,152.5,994.8,0.96
110,8,2020-02-04,15:00:00,45.0,156.2,988.1,1.22
110,9,2020-02-04,21:00:00,46.2,165.0,980.1,0.8
110,10,2020-02-05,03:00:00,46.2,165.0,978.3,0.16
110,11,2020-02-05,09:00:00,47.5,168.8,978.1,0.05
110,12,2020-02-05,15:00:00,48.8,171.2,977.7,-0.15
110,13,2020-02-05,21:00:00,48.8,175.0,980.0,-0.28
110,14,2020-02-06,03:00:00,50.0,178.8,981.3,-999
