1,cyclonegenesis date,2017-04-16T03:00:00+09:00
2,lifetime (hour),60
3,max. developing rate,1.00,46.2,112.5
4,minimum SLP,988.8,50.0,117.5
100,No. of timestep (or No. of lines),11
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2017-04-16,03:00:00,45.0,110.0,1007.4,-999
110,2,2017-04-16,09:00:00,46.2,110.0,1007.6,0.77
110,3,2017-04-16,15:00:00,46.2,112.5,998.0,1
110,4,2017-04-16,21:00:00,47.5,115.0,995.3,0.6
110,5,2017-04-17,03:00:00,48.8,116.2,990.5,0.51
110,6,2017-04-17,09:00:00,50.0,117.5,988.8,0.04
110,7,2017-04-17,15:00:00,48.8,117.5,990.0,-0.49
110,8,2017-04-17,21:00:00,46.2,123.8,995.0,-0.3
110,9,2017-04-18,03:00:00,46.2,125.0,993.7,0.1
110,10,2017-04-18,09:00:00,43.8,126.2,993.8,0.17
110,11,2017-04-18,15:00:00,43.8,130.0,991.7,-999
