1,cyclonegenesis date,2018-02-11T15:00:00+09:00
2,lifetime (hour),96
3,max. developing rate,1.49,46.2,155.0
4,minimum SLP,961.0,56.2,160.0
100,No. of timestep (or No. of lines),17
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2018-02-11,15:00:00,43.8,151.2,991.5,-999
110,2,2018-02-11,21:00:00,46.2,155.0,983.7,1.49
110,3,2018-02-12,03:00:00,50.0,157.5,973.2,1.38
110,4,2018-02-12,09:00:00,51.2,158.8,965.7,0.9
110,5,2018-02-12,15:00:00,53.8,160.0,961.3,0.28
110,6,2018-02-12,21:00:00,55.0,160.0,961.9,0.02
110,7,2018-02-13,03:00:00,56.2,160.0,961.0,-0.3
110,8,2018-02-13,09:00:00,56.2,158.8,966.1,-0.4
110,9,2018-02-13,15:00:00,57.5,157.5,966.6,-0.16
110,10,2018-02-13,21:00:00,58.8,163.8,968.4,-0.17
110,11,2018-02-14,03:00:00,58.8,162.5,969.1,-0.23
110,12,2018-02-14,09:00:00,60.0,162.5,971.8,-0.42
110,13,2018-02-14,15:00:00,60.0,162.5,975.2,-0.49
110,14,2018-02-14,21:00:00,60.0,162.5,979.0,-0.56
110,15,2018-02-15,03:00:00,60.0,162.5,983.5,-0.67
110,16,2018-02-15,09:00:00,60.0,162.5,988.8,-0.69
110,17,2018-02-15,15:00:00,60.0,161.2,993.6,-999
