1,cyclonegenesis date,2014-11-01T09:00:00+09:00
2,lifetime (hour),108
3,max. developing rate,1.35,45.0,138.8
4,minimum SLP,957.7,53.8,143.8
100,No. of timestep (or No. of lines),19
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2014-11-01,09:00:00,37.5,132.5,1011.7,-999
110,2,2014-11-01,15:00:00,38.8,135.0,1008.8,0.3
110,3,2014-11-01,21:00:00,38.8,136.2,1008.5,0.35
110,4,2014-11-02,03:00:00,40.0,137.5,1005.1,0.63
110,5,2014-11-02,09:00:00,42.5,137.5,1001.6,0.99
110,6,2014-11-02,15:00:00,43.8,137.5,993.7,1.28
110,7,2014-11-02,21:00:00,45.0,138.8,986.6,1.35
110,8,2014-11-03,03:00:00,46.2,140.0,977.5,1.03
110,9,2014-11-03,09:00:00,47.5,141.2,974.0,0.86
110,10,2014-11-03,15:00:00,51.2,143.8,966.8,1.04
110,11,2014-11-03,21:00:00,53.8,143.8,960.2,0.66
110,12,2014-11-04,03:00:00,53.8,143.8,957.7,-0.12
110,13,2014-11-04,09:00:00,53.8,146.2,961.9,-0.55
110,14,2014-11-04,15:00:00,53.8,148.8,965.3,-0.76
110,15,2014-11-04,21:00:00,55.0,151.2,972.3,-0.57
110,16,2014-11-05,03:00:00,58.8,157.5,973.2,-0.14
110,17,2014-11-05,09:00:00,58.8,157.5,974.4,-0.28
110,18,2014-11-05,15:00:00,60.0,158.8,977.2,-0.57
110,19,2014-11-05,21:00:00,60.0,160.0,982.8,-999
