1,cyclonegenesis date,2015-02-04T21:00:00+09:00
2,lifetime (hour),78
3,max. developing rate,1.21,32.5,138.8
4,minimum SLP,975.7,41.2,178.8
100,No. of timestep (or No. of lines),14
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2015-02-04,21:00:00,31.2,133.8,1017.3,-999
110,2,2015-02-05,03:00:00,31.2,136.2,1012.7,0.93
110,3,2015-02-05,09:00:00,32.5,138.8,1009.1,1.21
110,4,2015-02-05,15:00:00,33.8,142.5,1001.7,0.99
110,5,2015-02-05,21:00:00,33.8,145.0,999.8,0.73
110,6,2015-02-06,03:00:00,35.0,147.5,994.8,0.76
110,7,2015-02-06,09:00:00,36.2,151.2,992.4,0.68
110,8,2015-02-06,15:00:00,37.5,155.0,988.0,0.67
110,9,2015-02-06,21:00:00,38.8,158.8,985.5,0.61
110,10,2015-02-07,03:00:00,38.8,161.2,981.5,0.53
110,11,2015-02-07,09:00:00,38.8,165.0,979.9,0.43
110,12,2015-02-07,15:00:00,38.8,168.8,976.9,0.23
110,13,2015-02-07,21:00:00,40.0,173.8,977.5,0.11
110,14,2015-02-08,03:00:00,41.2,178.8,975.7,-999
