1,cyclonegenesis date,2016-01-10T15:00:00+09:00
2,lifetime (hour),66
3,max. developing rate,1.92,45.0,157.5
4,minimum SLP,969.4,50.0,173.8
100,No. of timestep (or No. of lines),12
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2016-01-10,15:00:00,45.0,148.8,1005.2,-999
110,2,2016-01-10,21:00:00,45.0,152.5,1002.5,1.23
110,3,2016-01-11,03:00:00,45.0,157.5,990.4,1.92
110,4,2016-01-11,09:00:00,46.2,160.0,979.5,1.27
110,5,2016-01-11,15:00:00,47.5,162.5,974.8,0.48
110,6,2016-01-11,21:00:00,47.5,165.0,973.5,0.22
110,7,2016-01-12,03:00:00,48.8,168.8,972.1,0.31
110,8,2016-01-12,09:00:00,48.8,170.0,969.6,0.05
110,9,2016-01-12,15:00:00,48.8,175.0,971.4,0.02
110,10,2016-01-12,21:00:00,50.0,173.8,969.4,-0.44
110,11,2016-01-13,03:00:00,48.8,175.0,977.1,-0.73
110,12,2016-01-13,09:00:00,48.8,180.0,978.7,-999
