1,cyclonegenesis date,2018-03-08T03:00:00+09:00
2,lifetime (hour),66
3,max. developing rate,1.40,51.2,146.2
4,minimum SLP,974.7,55.0,148.8
100,No. of timestep (or No. of lines),12
100,timestep,date,time,lat,lon,SLP,develop_rate
110,1,2018-03-08,03:00:00,31.2,127.5,1011.0,-999
110,2,2018-03-08,09:00:00,32.5,130.0,1009.2,0.64
110,3,2018-03-08,15:00:00,32.5,132.5,1005.2,0.45
110,4,2018-03-08,21:00:00,37.5,136.2,1005.1,0.29
110,5,2018-03-09,03:00:00,40.0,140.0,1002.2,0.45
110,6,2018-03-09,09:00:00,43.8,142.5,1000.2,0.31
110,7,2018-03-09,15:00:00,47.5,145.0,998.5,0.71
110,8,2018-03-09,21:00:00,51.2,146.2,991.3,1.4
110,9,2018-03-10,03:00:00,53.8,147.5,980.0,1.21
110,10,2018-03-10,09:00:00,55.0,148.8,974.7,-0.24
110,11,2018-03-10,15:00:00,57.5,152.5,983.4,-1.14
110,12,2018-03-10,21:00:00,58.8,156.2,991.0,-999
